"";"Склад";"Тип";"Номер";"Име на материал";"Мярка";"Наличност";"Средна покупна цена";"Стойност по средна доставна цена";"Последна покупна цена";"Продажна цена";"Сума пр.цени";"Среден % надценка";"Основен доставчик";"Основен доставчик - обект";"Основен доставчик - лице за контакт";"Производител";"Блокиран";"Дата на последна промяна";"Спецификация";"Средна покупна цена без ДДС";"Последна покупна цена без ДДС";"Вид на продукта";"Промоции";"Договорена покупна цена";"Договорена покупна цена % то";"Договорена покупна цена от дата";"Договорена покупна цена до дата";"Последен доставчик";"Последен доставчик Oбект";"Последен доставчик Лице за контакт";"Алтернативен доставчик";"Алтернативен доставчик Oбект";"Алтернативен доставчик Лице за контакт";"Баркод";"Категории"
"Грешно";"Склад";"Материал";"617";"Съвместим тонер 57Х";"броя";"0.000";"64.8";"0";"64.8";"97.5";"0";"50.46";"";"";"";"";"не";"02.08.2021  14:30:52";"";"54";"54";"";"0";"";"";"";"";"ЕЛИТ 79 ЕООД";"";"";"";"";"";"";"Тонери"
"Грешно";"Склад";"Материал";"618";"Промо Eur=Лев: Програмен продукт ""Склад Pro""- 1 лиценз";"броя";"0.000";"125.16";"0";"125.16";"178.8";"0";"42.85";"";"";"";"";"не";"27.10.2021  9:08:28";"";"104.3";"104.3";"";"0";"";"";"";"";"МИКРО ВИЖЪН - ЕООД";"";"";"";"";"";"";"Микроинвест"
"Грешно";"Склад";"Материал";"619";"Промо Eur=Лев: Програмен продукт ""Склад Pro""- лиценз за рабо";"броя";"0.000";"83.16";"0";"83.16";"118.8";"0";"42.85";"";"";"";"";"не";"27.10.2021  9:08:28";"";"69.3";"69.3";"";"0";"";"";"";"";"МИКРО ВИЖЪН - ЕООД";"";"";"";"";"";"";"Микроинвест"
"Грешно";"Склад";"Материал";"620";"Промо Eur=Лев: Програмен продукт ""Архи Pro""- 1 лиценз";"броя";"0.000";"41.16";"0";"41.16";"58.8";"0";"42.85";"";"";"";"";"не";"27.10.2021  9:08:29";"";"34.3";"34.3";"";"0";"";"";"";"";"МИКРО ВИЖЪН - ЕООД";"";"";"";"";"";"";"Микроинвест"
"Грешно";"Склад";"Материал";"622";"Такса SIM карти НАП смяна на дата";"броя";"0.000";"6";"0";"6";"6";"0";"0";"";"";"";"";"не";"07.04.2024  10:18:26";"";"5";"5";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Услуги"
"Грешно";"Склад";"Материал";"623";"USB to Fast Ethernet Adapter";"броя";"0.000";"30.83";"0";"37";"34.5";"0";"11.9";"";"";"";"";"не";"07.04.2024  10:18:26";"";"25.69";"30.83";"";"0";"";"";"";"";"Комел Софт Мултимедия ЕООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"624";"LAN TENDA F3 V4 WL N ROUTER / ANT";"броя";"0.000";"23.36";"0";"23.36";"32.7";"0";"39.98";"";"";"";"";"не";"07.04.2024  10:18:26";"";"19.47";"19.47";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"625";"KEYBOARD A4 KR-8520D DESKTOP BLACK";"броя";"0.000";"15.77";"0";"15.77";"25";"0";"58.52";"";"";"";"";"не";"06.04.2024  17:37:21";"";"13.14";"13.14";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"626";"FLASH 32GB USB3 UV128 ADATA";"броя";"0.000";"8.28";"0";"8.28";"15";"0";"81.15";"";"";"";"";"не";"07.04.2024  10:18:26";"";"6.9";"6.9";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"627";"Сейф HS-240B";"броя";"0.000";"57.6";"0";"57.6";"69.6";"0";"20.83";"";"";"";"";"не";"18.03.2024  17:28:52";"";"48";"48";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"211015007584";"Компоненти и части"
"Грешно";"Склад";"Материал";"629";"FLASH 128GB USB3.2 DTX KINGSTON";"броя";"0.000";"23.17";"0";"23.17";"27";"0";"16.52";"";"";"";"";"не";"07.04.2024  10:18:26";"";"19.31";"19.31";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"630";"CASE PSU OMEGA 350W";"броя";"0.000";"13.82";"0";"13.82";"22.28";"0";"61.21";"";"";"";"";"не";"07.09.2021  9:23:51";"";"11.52";"11.52";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"631";"INVT UPS BU800LED 800VA";"броя";"0.000";"132";"0";"132";"170";"0";"28.78";"";"";"";"";"не";"08.09.2021  14:51:57";"";"110";"110";"";"0";"";"";"";"";"Диелт - ЕООД";"";"";"";"";"";"";"UPS"
"Грешно";"Склад";"Материал";"632";"Бобина за сейф HS-410A ASS""Y";"броя";"0.000";"18";"0";"18";"22.68";"0";"26";"";"";"";"";"не";"07.04.2024  10:18:26";"";"15";"15";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"634";"Кабелни превръзки 3.6/292 мм черни";"броя";"0.000";"4.08";"0";"4.08";"6.9";"0";"69.11";"";"";"";"";"не";"07.04.2024  10:18:26";"";"3.4";"3.4";"";"0";"";"";"";"";"ПЛАММАТ ООД";"";"";"";"";"";"";"Кабели"
"Грешно";"Склад";"Материал";"635";"Пластмасова конзола комплект";"броя";"0.000";"12";"0";"12";"20.4";"0";"70";"";"";"";"";"не";"07.04.2024  10:18:26";"";"10";"10";"";"0";"";"";"";"";"ЕЛИКОМ ЕЛЕКТРОНИК -ГЕОРГИЕВ КД";"";"";"";"";"";"";"Електронни везни"
"Грешно";"Склад";"Материал";"636";"Камера Eyeball 5MP 2.8mm, IPC-HDW5541TM-ASE-0280B";"броя";"0.000";"251.36";"0";"251.36";"359.09";"0";"42.85";"";"";"";"";"не";"03.04.2024  16:10:27";"";"209.47";"209.47";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Камери"
"Грешно";"Склад";"Материал";"637";"Твърд диск оптимизиран за видеонаблюдение 4TB";"броя";"0.000";"195.75";"0";"197.15";"239.39";"0";"22.29";"";"";"";"";"не";"06.04.2024  17:37:21";"";"163.12";"164.29";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"ХАРД ДИСКОВЕ"
"Грешно";"Склад";"Материал";"639";"16 Channel 1U 8Poe 4K&H.265 Pro Network Video Recorder";"броя";"0.000";"578.3";"0";"578.3";"826.14";"0";"42.85";"";"";"";"";"не";"06.04.2024  21:26:16";"";"481.92";"481.92";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Записващи устройства"
"Грешно";"Склад";"Материал";"640";"Кабелен канал 60х40 2м";"метър";"0.000";"3.11";"0";"3.11";"10.6";"0";"240.83";"";"";"";"";"не";"07.04.2024  10:18:26";"";"2.59";"2.59";"";"0";"";"";"";"";"ИВДА - ГЕО ООД";"";"";"";"";"";"";"Кабели"
"Грешно";"Склад";"Материал";"641";"Винт самопр. с шайба 4,8х25";"броя";"0.000";"0.2";"0";"0.2";"0.4";"0";"100";"";"";"";"";"не";"07.04.2024  10:18:26";"";"0.17";"0.17";"";"0";"";"";"";"";"ИВДА - ГЕО ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"642";"Винт самопр. с шайба 4,2х16";"броя";"0.000";"0.04";"0";"0.04";"0.08";"0";"100";"";"";"";"";"не";"07.04.2024  10:18:27";"";"0.03";"0.03";"";"0";"";"";"";"";"ИВДА - ГЕО ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"643";"UPS FORTRON FP 800";"броя";"0.000";"106";"0";"106";"165.6";"0";"56.22";"";"";"";"";"не";"30.09.2021  17:07:52";"";"88.33";"88.33";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"UPS"
"Грешно";"Склад";"Материал";"645";"Вътрешна кутия за сейф HS-330A";"броя";"0.000";"26.27";"0";"26.27";"39.5";"0";"50.36";"";"";"";"";"не";"07.04.2024  10:18:27";"";"21.89";"21.89";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"647";"Търговска везна с принтер EPS LP 6/15kg, 15/30kg";"броя";"0.000";"0";"0";"0";"660";"0";"";"";"";"";"";"не";"17.03.2022  12:41:40";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Електронни везни"
"Грешно";"Склад";"Материал";"648";"Пластмасова тавичка EVL";"броя";"0.000";"24";"0";"24";"34";"0";"41.66";"";"";"";"";"не";"27.09.2021  17:39:37";"";"20";"20";"";"0";"";"";"";"";"ЕЛИКОМ ЕЛЕКТРОНИК -ГЕОРГИЕВ КД";"";"";"";"";"";"";"Електронни везни"
"Грешно";"Склад";"Материал";"649";"МОН-20-TFT HP EliteDisplay E201";"броя";"0.000";"70";"0";"70";"120";"0";"71.42";"";"";"";"";"не";"07.04.2024  10:18:27";"";"58.33";"58.33";"";"0";"";"";"";"";"РИЪЛ ВИЖЪН ИТ ЕООД";"";"";"";"";"";"";"Монитори"
"Грешно";"Склад";"Материал";"650";"МОН-19-TFT DELL E190Sf";"броя";"0.000";"45";"0";"45";"90";"0";"100";"";"";"";"";"не";"07.04.2024  10:18:27";"";"37.5";"37.5";"";"0";"";"";"";"";"РИЪЛ ВИЖЪН ИТ ЕООД";"";"";"";"";"";"";"Монитори"
"Грешно";"Склад";"Материал";"651";"Съвместима тонер касета за hp LJ P1005/ P1505/P1102";"броя";"0.000";"18.6";"0";"18.6";"36";"0";"93.54";"";"";"";"";"не";"29.09.2021  14:46:30";"";"15.5";"15.5";"";"0";"";"";"";"";"ПОЛИМАКС 55 ООД";"";"";"";"";"";"";"Тонери"
"Грешно";"Склад";"Материал";"652";"Тонер касета Mr. Toner за hp LJ Pro M102/ MFP M130 CF217A";"броя";"0.000";"73.2";"0";"73.2";"87.6";"0";"19.67";"";"";"";"";"не";"25.01.2022  12:05:29";"";"61";"61";"";"0";"";"";"";"";"ПОЛИМАКС 55 ООД";"";"";"";"";"";"";"Тонери"
"Грешно";"Склад";"Материал";"653";"Суич PoE 4-портов PFS3005-4ET-60";"броя";"0.000";"97.5";"0";"97.5";"157.25";"0";"61.28";"";"";"";"";"не";"06.04.2024  21:36:19";"";"81.25";"81.25";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Захранвания и poe"
"Грешно";"Склад";"Материал";"655";"Програмен продукт ""Склад Pro"" - пакет 3 лиценза";"броя";"0.000";"350.88";"0";"350.88";"701.75";"0";"99.99";"";"";"";"";"не";"06.04.2024  21:26:16";"";"292.4";"292.4";"";"0";"";"";"";"";"МИКРОИНВЕСТ - ООД";"";"";"";"";"";"";"Микроинвест"
"Грешно";"Склад";"Материал";"656";"Програмен продукт ""Склад Pro light""- 1 лиценз";"броя";"0.000";"174.85";"0";"174.85";"349.7";"0";"100";"";"";"";"";"не";"18.08.2022  13:49:36";"";"145.71";"145.71";"";"0";"";"";"";"";"МИКРОИНВЕСТ - ООД";"";"";"";"";"";"";"Микроинвест"
"Грешно";"Склад";"Материал";"657";"Програмен продукт ""Склад Pro""-  база данни MsSQL";"броя";"0.000";"116.18";"0";"116.18";"232.36";"0";"100";"";"";"";"";"не";"06.04.2024  21:26:13";"";"96.82";"96.82";"";"0";"";"";"";"";"МИКРОИНВЕСТ - ООД";"";"";"";"";"";"";"Микроинвест"
"Грешно";"Склад";"Материал";"658";"Microinvest Архиватор Pro";"броя";"0.000";"57.5";"0";"57.5";"161.94";"0";"181.63";"";"";"";"";"не";"17.08.2022  9:26:43";"";"47.92";"47.92";"";"0";"";"";"";"";"МИКРОИНВЕСТ - ООД";"";"";"";"";"";"";"Микроинвест"
"Грешно";"Склад";"Материал";"659";"Програмен продукт ""Micrinvest Utility Center Plus""";"броя";"0.000";"292.2";"0";"292.2";"584.4";"0";"100";"";"";"";"";"не";"06.04.2024  21:26:15";"";"243.5";"243.5";"";"0";"";"";"";"";"МИКРОИНВЕСТ - ООД";"";"";"";"";"";"";"Микроинвест"
"Грешно";"Склад";"Материал";"661";"Тонер и зареждане Canon LBP113//MF112 – CRG-047";"броя";"0.000";"18.6";"0";"18.6";"35";"0";"88.17";"";"";"";"";"не";"02.11.2022  16:56:11";"";"15.5";"15.5";"";"0";"";"";"";"";"ЕВРОТЕХ - ЕООД";"";"";"";"";"";"";"Тонери"
"Грешно";"Склад";"Материал";"662";"Batt Li 3V/50mAh CR1225-1VC 4mm pitch-CR1225-1VC Exp-SX";"броя";"0.000";"1";"0";"1";"1.2";"0";"20";"";"";"";"";"не";"15.10.2021  15:00:18";"";"0.83";"0.83";"";"0";"";"";"";"";"ДЕЙЗИ СЕРВИЗ - ООД";"";"";"";"";"";"";"Адаптер"
"Грешно";"Склад";"Материал";"663";"Консуматив, Canon CRG-057";"броя";"0.000";"200.8";"0";"200.8";"250";"0";"24.5";"";"";"";"";"не";"19.10.2021  11:27:43";"";"167.33";"167.33";"";"0";"";"";"";"";"ПОЛИМАКС 55 ООД";"";"";"";"";"";"";"Тонери"
"Грешно";"Склад";"Материал";"664";"Сървър Dell Inc./PowerEdge R620 2xE5-2640/32gb/2x240gb SSD";"броя";"0.000";"730";"0";"730";"780";"0";"6.84";"";"";"";"";"не";"22.10.2021  14:25:09";"";"608.33";"608.33";"";"0";"";"";"";"";"""КВАНТ СЕРВИЗ"" ООД";"";"";"";"";"";"";"Компютри"
"Грешно";"Склад";"Материал";"665";"19” Комуникационен шкаф 26U 600x800";"броя";"0.000";"625.94";"0";"625.94";"895";"0";"42.98";"";"";"";"";"не";"28.02.2023  16:35:06";"";"521.62";"521.62";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"666";"UPS 2000VA/1800W, Convertible RACK/Tower 19”,Ares SP2000RT";"броя";"0.000";"696.59";"0";"696.59";"870.73";"0";"24.99";"";"";"";"";"не";"22.10.2021  14:25:09";"";"580.49";"580.49";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"UPS"
"Грешно";"Склад";"Материал";"667";"Разклонител 6 гзнезда шуко 1U ON/OFF ключ";"броя";"0.000";"49.28";"0";"49.28";"71";"0";"44.07";"";"";"";"";"не";"28.02.2023  16:35:06";"";"41.07";"41.07";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"668";"19” 1U Рафт за сърв.шкафове, телескопична с дълбочина 800mm";"броя";"0.000";"59.15";"0";"59.15";"71";"0";"20.03";"";"";"";"";"не";"28.02.2023  16:35:06";"";"49.29";"49.29";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"669";"Сейф HS-170A Бял";"броя";"0.000";"100.8";"0";"100.8";"121";"0";"20.03";"";"";"";"";"не";"10.02.2023  14:57:10";"";"84";"84";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"151203110892";"Компоненти и части"
"Грешно";"Склад";"Материал";"670";"Баркод четец  XL-9309B";"броя";"0.000";"99";"0";"99";"129";"0";"30.3";"";"";"";"";"не";"28.07.2023  9:27:56";"";"82.5";"82.5";"";"0";"";"";"";"";"МИКРОИНВЕСТ - ООД";"";"";"";"";"";"010121419S";"Баркод скенер"
"Грешно";"Склад";"Материал";"671";"Вътрешна кутия за СЕЙФ HS-170";"броя";"0.000";"37";"0";"37";"49";"0";"32.43";"";"";"";"";"не";"26.10.2021  11:31:37";"";"30.83";"30.83";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"672";"KEYBOARD A4 3100N V-TRACK WL DSKTOP USB";"броя";"0.000";"24.72";"0";"24.72";"38.4";"0";"55.33";"";"";"";"";"не";"06.04.2024  21:36:18";"";"20.6";"20.6";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"673";"Microinvest Баркод Принтер Pro";"броя";"0.000";"0";"0";"0";"185.41";"0";"";"";"";"";"";"не";"06.04.2024  21:36:19";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Микроинвест"
"Грешно";"Склад";"Материал";"674";"Мрежов видеорекордер 4ch NVR2104-P-4KS2";"броя";"0.000";"194.99";"0";"194.99";"314.5";"0";"61.29";"";"";"";"";"не";"31.10.2023  19:05:20";"";"162.49";"162.49";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Записващи устройства"
"Грешно";"Склад";"Материал";"675";"Тъч контройлер за LG";"броя";"0.000";"120";"0";"120";"140";"0";"16.66";"";"";"";"";"не";"06.04.2024  21:26:14";"";"100";"100";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"676";"Твърд диск HDD 3TB VX3000";"броя";"0.000";"182.12";"0";"182.12";"209";"0";"14.75";"";"";"";"";"не";"05.11.2021  13:14:26";"";"151.77";"151.77";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"видеонаблюдение"
"Грешно";"Склад";"Материал";"677";"Захранващ блок 12V/10A MPS-PTC120-A9";"броя";"0.000";"0";"0";"0";"86.84";"0";"";"";"";"";"";"не";"06.04.2024  21:36:19";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Захранвания и poe"
"Грешно";"Склад";"Материал";"678";"Камера Eyeball Starlight HDCVI, 2MP, HAC-HDW2241T-Z-A-27135";"броя";"0.000";"143.4";"0";"143.4";"220.62";"0";"53.84";"";"";"";"";"не";"03.04.2024  16:09:20";"";"119.5";"119.5";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Камери hdcvi"
"Грешно";"Склад";"Материал";"679";"Видеорекордер 4ch Penta-bird 4K mini 1U Wizsense, XVR7104HE-";"броя";"0.000";"303.59";"0";"303.59";"425.03";"0";"40";"";"";"";"";"не";"06.04.2024  21:26:15";"";"252.99";"252.99";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Записващи устройства"
"Грешно";"Склад";"Материал";"680";"Търговска везна с принтер EPS BP 6/15kg, 15/30kg";"броя";"0.000";"0";"0";"0";"648";"0";"";"";"";"";"";"не";"17.03.2022  12:42:25";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Електронни везни"
"Грешно";"Склад";"Материал";"681";"Р-ТЕЛ ЗА К-КТ GOLIAT - MAKEL";"броя";"0.000";"6.7";"0";"6.7";"13.4";"0";"100";"";"";"";"";"не";"10.11.2021  10:18:55";"";"5.58";"5.58";"";"0";"";"";"";"";"КАДЕМЛИЯ - ЕООД";"";"";"";"";"";"";"Видеонаблюдение"
"Грешно";"Склад";"Материал";"682";"Кабелен канал 25*25";"броя";"0.000";"2.8";"0";"2.8";"5.6";"0";"100";"";"";"";"";"не";"06.04.2024  21:36:17";"";"2.33";"2.33";"";"0";"";"";"";"";"КАДЕМЛИЯ - ЕООД";"";"";"";"";"";"";"Кабели"
"Грешно";"Склад";"Материал";"683";"Копирна хартия Tecnis A4 80гр. оп. 500";"броя";"0.000";"0";"0";"0";"8.5";"0";"";"";"";"";"";"не";"06.04.2024  21:36:18";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Консумативи"
"Грешно";"Склад";"Материал";"684";"Canon D-Sub DS1033-9P";"броя";"0.000";"0.4";"0";"0.5";"1.2";"0";"200";"";"";"";"";"не";"07.04.2024  10:18:27";"";"0.34";"0.42";"";"0";"";"";"";"";"ЕЛИМЕКС ИНЖЕНЕРИНГ - ЕООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"685";"Капачка canon D-sub DS1033-9#";"броя";"0.000";"0.4";"0";"0.5";"1.5";"0";"275";"";"";"";"";"не";"07.04.2024  10:18:27";"";"0.34";"0.42";"";"0";"";"";"";"";"ЕЛИМЕКС ИНЖЕНЕРИНГ - ЕООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"686";"Захранване адаптор за DVR";"броя";"0.000";"0";"0";"0";"20";"0";"";"";"";"";"";"не";"07.04.2024  10:18:27";"";"0";"0";"";"0";"";"";"";"";"СЕКТРОН - ООД";"";"";"";"";"";"";"Захранвания и poe"
"Грешно";"Склад";"Материал";"687";"Ремонт DVR";"броя";"0.000";"24";"0";"24";"50";"0";"108.33";"";"";"";"";"не";"09.07.2024  17:22:24";"";"20";"20";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Видеонаблюдение"
